"drug" "test.cindex" "train.cindex" "testindex.sd" "trainindex.sd" "genecount"
"10180" 0.492867645553816 0.980259771230509 0.174576091144411 0.0361027097984155 108
"10181" 0.36823433452831 0.677276619854859 0.136707653075706 0.0295309713698206 21
"10182" 0.568869071277329 0.974129587747605 0.227240251714597 0.0345452691256097 113
"10187" 0.454686963516311 0.844382330948661 0.200561499418523 0.0293483784755465 59
"10189" 0.470669429641821 0.980078918240546 0.203238874431336 0.00339114252453369 188
"10192" 0.638911466288022 0.997417926783164 0.219493268666955 0.00146144170148273 269
"10194" 0.523592082308805 0.678860930023291 0.232104556306125 0.0224184111431899 12
"10198" 0.468496670734445 0.997007699084548 0.195206959785718 0.00619524451483624 110
"10206" 0.478954145559443 0.881191290260694 0.205077158249228 0.0196913252124626 64
"10207" 0.559254363124671 0.98810466425823 0.191064553922334 0.0168391407283908 148
"10209" 0.503244749727836 0.842334508851204 0.212128687913808 0.0115819289865708 51
"10210" 0.671175200887106 0.974837709353225 0.126187728960635 0.0212685066247495 75
"10215" 0.414962486687839 0.739999057279329 0.190737684336396 0.0112142762792562 28
"10220" 0.506028980318892 0.980238818505258 0.118830824180679 0.00515791095026677 205
"10225" 0.422996667100464 0.633706508330242 0.1781148651334 0.0255479041680238 11
"10226" 0.519899449958164 0.746683462140463 0.179110591279333 0.0273048932463713 30
"10228" 0.578336999193689 0.932887273339704 0.223323671256361 0.0136097566602402 68
"10232" 0.51351482043582 0.960033453415313 0.265074505474056 0.0257848420679249 78
"10234" 0.585325857737695 0.717634657073495 0.144561043101529 0.0213841006322803 11
"10241" 0.566982805649656 0.760769245392404 0.181388074535811 0.0100389598655721 23
"10255" 0.601694749440483 0.950419401969437 0.179294503026322 0.0173361890854451 64
"10263" 0.484054221804159 0.618586867766521 0.215906724085144 0.0181261372822217 11
"10267" 0.454199857969114 0.659750165028752 0.189906988353101 0.0222233077055392 14
"10270" 0.394619503175222 0.61708710256655 0.136443666938513 0.0172858868795537 10
"10273" 0.537859299848565 0.702437269218462 0.218851392218749 0.0176682953761118 18
"10279" 0.491357204985772 0.638328419391735 0.206654392937092 0.0274701943581526 13
"10281" 0.506943945931696 0.64348503240347 0.166243924082818 0.0195756440836647 13
"10282" 0.397145630210702 0.630267014154158 0.179965496511974 0.0336539485136499 13
"10284" 0.400851147725592 0.668319482555869 0.158439964701447 0.016187134949326 14
"10285" 0.46618211865407 0.972906151568365 0.197772739630749 0.0146159314116415 159
"10289" 0.540198523912843 0.718833200653163 0.0873368890544185 0.0140416936655275 19
"10304" 0.581679979191375 0.86333319762669 0.20399093994566 0.0200521406500997 48
"10310" 0.370733555917766 0.617322580504722 0.184630499096109 0.0166060882700148 11
"10311" 0.493520342675677 0.636781122649371 0.28052106430068 0.0344895789162188 11
"10313" 0.450458118880329 0.61929029779394 0.151247182692365 0.0236119677102915 11
"10318" 0.46628602399783 0.729903306848138 0.225474115447614 0.0206679552342068 28
"10336" 0.568025112669895 0.742187913230757 0.238919950959998 0.022737631548931 13
"10337" 0.49372169972308 0.681044726470486 0.152738714439405 0.0258087150932649 23
"10340" 0.689979449179118 0.890312848663913 0.100641682994732 0.0100187264012597 47
"10342" 0.614161648021702 0.850081991929249 0.122884552710417 0.0159798850551858 38
"10343" 0.687255496011194 0.795206383346277 0.163496428112185 0.0238299730574745 16
"10344" 0.557756040065842 0.659432210097813 0.219155876897312 0.0231765311648374 12
"10346" 0.538937264211675 0.684718872445128 0.235869220380565 0.0285949393782943 11
"10351" 0.59884189198329 0.686969276336094 0.0859632114395141 0.0125430523911283 10
"10352" 0.451217233584009 0.650522385403357 0.145106528070029 0.0171824903160901 13
"10354" 0.536051353165049 0.651099844824656 0.092292347628418 0.0161874858278629 10
"10364" 0.58202263448115 0.743361544055277 0.161935573078985 0.0208360764036545 17
"10378" 0.660806884431297 0.948690805158083 0.182442607174165 0.0182854924265937 65
"10383" 0.575454576927127 0.690844519125641 0.105980640945983 0.0220556399156209 12
"10385" 0.490014431064684 0.910716153688168 0.222573891281867 0.0184220161801221 64
"10388" 0.509097531557443 0.699802470315871 0.175426337139161 0.0194154089421816 14
"10391" 0.5951203847016 0.98838046004361 0.169750841025385 0.0169196297189821 137
"10393" 0.602135624893957 0.799727577027531 0.209483032684693 0.0214171987119593 26
"10394" 0.535696604016772 0.773681617720758 0.16193701611635 0.0204508200965248 31
"10399" 0.578213020280975 0.764851770252381 0.12400789987173 0.0215643296458572 22
"10401" 0.457986206645597 0.637838545768072 0.126986259467114 0.0161024653031455 12
"10405" 0.549903649570057 0.9843249975658 0.189531941935008 0.0226169181354059 128
"10406" 0.725917695819651 0.743112942573277 0.13195427666373 0.0118663230493176 13
"10407" 0.557910152586877 0.761772933026264 0.217094186260719 0.0111003678749823 20
"10408" 0.639582328365112 0.976607248717244 0.157356947714949 0.0195841064005721 146
"10409" 0.391470736620146 0.633240042803307 0.129779545617514 0.0222784181511921 18
"10410" 0.530124367912377 0.726464326663549 0.187139123769765 0.0188348542723732 14
