"drug" "test.cindex" "train.cindex" "testindex.sd" "trainindex.sd" "genecount"
"10273" 0.60559519874509 0.565990152915939 0.146307853751653 0.0255766145126562 18
"10279" 0.601475067413183 0.579869212740575 0.116052709584583 0.0143685204241043 13
"10281" 0.615282904510157 0.588775578532732 0.125113307060616 0.0273140898726085 13
"10282" 0.598220812830129 0.54120779156274 0.103832885759952 0.0281125119197418 13
"10284" 0.522760803506573 0.503476471592504 0.142055761321143 0.0308090715626687 14
"10285" 0.618213137982612 0.594249997209873 0.135787885563266 0.0282633912434595 159
"10289" 0.56980692818829 0.5426018540156 0.112959533518806 0.0309206945733597 19
"10304" 0.550320382586674 0.537604798870565 0.0667053303396433 0.021687265901422 48
"10310" 0.585558874438628 0.572428456746379 0.126805389395469 0.0177011182139985 11
"10311" 0.624140451663052 0.583737288365352 0.0473953629251571 0.0246113347938819 11
"10313" 0.599787755833234 0.573298688652204 0.129908758931484 0.0336512184140711 11
"10318" 0.55686674430244 0.564951887827716 0.158917664194395 0.0405867160231092 28
"10336" 0.650184622095722 0.602647676710293 0.101657198321637 0.0248352592988497 13
"10337" 0.561471599701187 0.52227783841661 0.134769334284948 0.0274359113306849 23
"10340" 0.544839036851835 0.580758854908192 0.144131685610271 0.0204099590445279 47
"10342" 0.575904514285053 0.585916144056984 0.0945635517568365 0.0334866868671976 38
"10343" 0.614133339911881 0.617910555311572 0.104475251973504 0.0360096253410774 16
"10344" 0.585673131636607 0.565043253156212 0.104514444749471 0.0166482949138354 12
"10346" 0.604022875333522 0.590040069399417 0.14438918983389 0.0315918902041493 11
"10351" 0.531877816981539 0.532163993060971 0.129571261495964 0.028852770139426 10
"10352" 0.605819561179335 0.582536625125677 0.110787631689446 0.0216684445529573 13
"10354" 0.564026705566078 0.570517903766955 0.106383165479451 0.0271775875058728 10
"10364" 0.612487445353757 0.575107474770959 0.118806099428292 0.0307229971169704 17
"10378" 0.571387845221827 0.582424717651753 0.0815750681889165 0.0237218798540405 65
"10383" 0.642545818176475 0.626310369816757 0.0965486193662341 0.0223416336479606 12
"10385" 0.661348108825945 0.627202518234035 0.100595628905629 0.015998796915842 64
"10388" 0.608068825018761 0.607664326455735 0.127731784847821 0.0212480482668127 14
"10391" 0.639121049872081 0.598127078761517 0.0893048734762879 0.022893760616298 137
"10393" 0.616158295326988 0.57875637450936 0.145457621366434 0.0301904555080737 26
"10394" 0.630652513722535 0.613729165759756 0.153617174495834 0.0184209019568046 31
"10399" 0.587167456454167 0.565926504707985 0.0774934411078868 0.0262479780876853 22
"10401" 0.615220179707156 0.593716446596903 0.140025528467306 0.0273547377141554 12
"10405" 0.608364573979801 0.593336185036274 0.0984257291500028 0.0167876572622288 128
"10406" 0.658992536522422 0.593808127674132 0.110743380196904 0.0202978427563464 13
"10407" 0.552651080015804 0.534810216641681 0.113155083176306 0.0207675150319586 20
"10408" 0.615192737318867 0.61873099881868 0.123168273822093 0.0282145559424972 146
"10409" 0.482927322111798 0.497188855610768 0.130978044601702 0.032814335286235 18
"10410" 0.544778048697469 0.578920881674323 0.212673812644854 0.0144290470583056 14
