"drug" "test.cindex" "train.cindex" "testindex.sd" "trainindex.sd" "genecount"
"10103" 0.636642363249664 0.572078030136223 0.114023860399398 0.0355502615390655 370
"10104" 0.567166849485128 0.584788214656133 0.122801260640111 0.0292660263678004 18
"10114" 0.550537180728872 0.555477967333 0.134592228990302 0.0452987894631008 109
"10115" 0.399751305874113 0.461806408455219 0.262571477564156 0.047089670648022 42
"10117" 0.577581306394863 0.587322503387182 0.22449556929345 0.0373682401432663 10
"10120" 0.595554491009471 0.568290122446769 0.226659066525425 0.0380844333105181 96
"10125" 0.581290258699081 0.562459184992003 0.160691508635914 0.0333412471635538 147
"10126" 0.691954122634393 0.5825556609483 0.162672224327598 0.0350381388732179 43
"10127" 0.627843774300512 0.573932445028103 0.215881732128537 0.0386316567117516 163
"10128" 0.700488480402498 0.612660199395389 0.14008336400755 0.0297484575642803 66
"10129" 0.590289852415952 0.52503554213606 0.127685447964791 0.0477935169262244 32
"10130" 0.492074042813336 0.503423599520764 0.182917450449 0.0307719500353204 26
"10132" 0.527966032873654 0.529502683689487 0.117287624223345 0.032541059333968 96
"10133" 0.599343321734626 0.585511803650639 0.19022209003559 0.0485606308431233 36
"10135" 0.658709664216355 0.588831207168103 0.216923441665372 0.0418656324914395 108
"10136" 0.47622057279395 0.484218300372956 0.199392651596494 0.048257549477905 40
"10138" 0.609257113848009 0.556625779255944 0.183702922996956 0.0369963799779272 150
"10141" 0.626118733098949 0.57882941761513 0.142378947650351 0.040352423924497 262
"10143" 0.550136310445977 0.538438365294426 0.123911297548604 0.0465574534310191 30
"10150" 0.635236535798105 0.527550156159979 0.205829506303016 0.0708038067262325 35
"10151" 0.609870340506751 0.602347171101201 0.170478442655645 0.0202986104173004 215
"10152" 0.526454619334067 0.527885953922795 0.256168906660945 0.05197248368743 69
"10157" 0.539897663580686 0.570122422348341 0.255206856941207 0.0378526973728495 189
"10158" 0.741684529605992 0.609732903292941 0.194295266425145 0.0398196395934639 23
"10159" 0.575953518955242 0.573260428974431 0.196906113169275 0.0434579815677056 96
"10160" 0.600303678775859 0.543165305503224 0.155278028189224 0.0311665112455644 10
"10165" 0.549769344052629 0.5091756110243 0.109283933332793 0.0413499289318902 70
"10166" 0.609359083021564 0.580975995545445 0.16110700881209 0.0476614323330687 120
"10167" 0.551500815043105 0.582884715032111 0.195377256819786 0.0312335154766918 78
"10168" 0.633798035536916 0.558503169565043 0.190452132315305 0.048924858136148 41
"10169" 0.588580993180985 0.538230526351628 0.194817675131669 0.030057916479865 81
"10172" 0.688882489686771 0.631895611631827 0.152865963056717 0.0428689716733106 15
"10175" 0.628920695506089 0.587819752095694 0.205307043491459 0.0456233379072955 265
"10176" 0.594800035801687 0.558734265619863 0.25871690840955 0.0388285884119058 140
"10177" 0.461516489474365 0.481336538513137 0.0952953795809624 0.0339281221639111 37
"10180" 0.690182231503431 0.568580238642771 0.131018679204305 0.0230243015038852 108
"10181" 0.519562264422287 0.438607434136256 0.152060655646562 0.0370162398202441 21
"10182" 0.536082348646538 0.530514580102294 0.148104141925325 0.0362254595507137 113
"10187" 0.542837890190404 0.486056517384373 0.193799791051583 0.0535978415875065 59
"10189" 0.599104713655797 0.567431973062943 0.193383867732901 0.0397678259504316 188
"10192" 0.624990476311036 0.557358615245917 0.26571418406713 0.047774771404591 269
"10194" 0.457899861738933 0.462397216405633 0.211806841839854 0.0442790541608111 12
"10198" 0.592367051420466 0.563279828729272 0.23824653574816 0.0371695937858586 110
"10206" 0.513291630048668 0.483459223734246 0.166591118565151 0.0353688503458295 64
"10207" 0.574983417216312 0.569772171287944 0.238860944355234 0.0284024665525973 148
"10209" 0.626874358360565 0.579685713190669 0.100989660286492 0.0399747257292195 51
"10210" 0.577866062071937 0.569344959482726 0.120333693556359 0.0368664079712536 75
"10213" 0.543105942268154 0.563617447926887 0.246354278212212 0.0522714950004154 84
"10215" 0.420701711718416 0.426247104713614 0.138468525431021 0.061542411898471 28
"10220" 0.594824476022913 0.558904216042653 0.178142930001923 0.0378820923595379 205
"10225" 0.463112888344567 0.404173886366365 0.203117239572382 0.0279746479531165 11
"10226" 0.613143656959538 0.53354338012041 0.117828802056785 0.0264165307125481 30
"10228" 0.550620279215174 0.54502873442083 0.175712489597101 0.048402758294785 68
"10230" 0.640486649755905 0.592225299494673 0.129508436141325 0.0395684424197024 335
"10232" 0.517068491801097 0.564477219849501 0.191839733986341 0.0446409286434685 78
"10234" 0.626831182544703 0.588901671591534 0.237750045915167 0.0407900493698468 11
"10241" 0.534635153507341 0.562100382772429 0.18756756244265 0.0317438858751771 23
"10255" 0.640987638604405 0.612765707289094 0.181065568211418 0.0300364882556597 64
