"drug" "test.cindex" "train.cindex" "testindex.sd" "trainindex.sd" "genecount"
"10342" 0.611922413531782 0.701339773292145 0.0729864411276203 0.00705342579987175 38
"10343" 0.545478438993677 0.608769478224363 0.0807717161252084 0.01353803072769 16
"10344" 0.57547475829152 0.622819764658541 0.0787878609687467 0.00884746618444676 12
"10346" 0.573750800596601 0.61603237008038 0.0732641383339684 0.00858512984314523 11
"10351" 0.589286455295571 0.624123835583112 0.0762777142399561 0.0102263715314597 10
"10352" 0.561735342589771 0.613127400963491 0.0823198830236941 0.011335155133014 13
"10354" 0.547463682395853 0.599579095198337 0.086917809210593 0.0123543648052495 10
"10364" 0.548592772180182 0.632021025384736 0.0752126971809882 0.012529330751894 17
"10378" 0.550277596294288 0.741730954293675 0.0579635363755028 0.0071945049803078 65
"10383" 0.540083804007793 0.630886633477208 0.0854710361209177 0.0134376140691587 12
"10385" 0.583391181349477 0.740631434784089 0.106620609830147 0.00751890175443612 64
"10388" 0.598300993075334 0.640611564807482 0.0789061593661343 0.00643575935856714 14
"10391" 0.589996163428759 0.836246620393529 0.0864798948284246 0.0107675709252576 137
"10393" 0.571403824406448 0.680107320236065 0.108309787192813 0.00756783506987498 26
"10394" 0.587384415896167 0.693176032546695 0.0865463236894003 0.00748856579572423 31
"10399" 0.550452345566617 0.644927269143408 0.0948573810019843 0.0113716548759997 22
"10401" 0.547781764541806 0.594641570803064 0.0774527712725579 0.011593878081102 12
"10405" 0.595212936407087 0.829053125105341 0.0898985504404243 0.0103415099949546 128
"10406" 0.587576271528378 0.654157394827014 0.124771214082463 0.0168185064282828 13
"10407" 0.565311275101365 0.650974204667461 0.0761798581877735 0.00616627999276206 20
"10408" 0.595989192390963 0.850804137506932 0.117287447434493 0.0102067916138924 146
"10409" 0.496819820083301 0.60158790372084 0.03971936268628 0.0152696110050355 18
"10410" 0.494457034518014 0.597977417059149 0.0969816631469212 0.0108117913751636 14
"10411" 0.494311472018929 0.574436413540251 0.0987002378203392 0.0130022516803541 9
"10415" 0.46203436580662 0.567717075884316 0.0706053683866466 0.0167405083744609 12
"10422" 0.585932033999796 0.668448928957806 0.0941566456300121 0.00853143252817718 23
"10426" 0.58427265608522 0.766071546772301 0.0926059206191 0.011210535979487 81
"10434" 0.519224477174332 0.606962231162102 0.0660253538189942 0.0108238609631669 13
"10440" 0.575722854751166 0.615797226629571 0.105777502974347 0.011977073846009 11
"10441" 0.603155434347705 0.804981776875763 0.0877095275074286 0.00674730576852248 103
"10443" 0.607638103584626 0.900588511258515 0.096641472521302 0.00916392835886883 190
"10444" 0.5855435175927 0.888482300834533 0.135164224550368 0.00846251272956557 181
"10453" 0.525480918240145 0.642531771603851 0.108985734532464 0.0135736570561214 30
"10454" 0.507504840718015 0.615289098081863 0.141459348546459 0.0199306995097062 26
"10467" 0.513658022477153 0.600589720725416 0.0886197063247459 0.0116525991309496 14
"10469" 0.517167535809192 0.611418283046705 0.0840217608074264 0.00809928606992056 19
"10470" 0.549217076076586 0.565978976373961 0.103002134159019 0.0106239121623604 8
"10475" 0.545351759844602 0.56586004368167 0.081680001700641 0.00896947790026577 8
"10503" 0.47892326506413 0.574932959152938 0.0906936309478513 0.0112330212456032 11
"10509" 0.514750269180772 0.610858489465085 0.0928331250824064 0.0146769004571666 16
"10510" 0.553313197817566 0.63974948655418 0.0977851770968374 0.00793327717182631 20
"10517" 0.510821576762338 0.579235313163235 0.0965272145798631 0.0142775312822199 13
